"Source","Target","flights_count","flight_year"
"KISM","KX39","1.0","2021"
"KTOA","KSMX","1.0","2021"
"IS15","KDPA","2.0","2021"
"KVRB","4FL3","4.0","2021"
"KSFZ","KMHT","3.0","2021"
"KM33","KM33","3.0","2021"
"KFRG","01FL","1.0","2021"
"KTLR","KMAE","1.0","2021"
"KPRC","KSDL","9.0","2021"
"KT82","KRYW","2.0","2021"
"K1S5","KSFF","2.0","2021"
"KMZJ","KHHR","1.0","2021"
"YLIL","YTYA","3.0","2021"
"KCVO","KVNY","1.0","2021"
"KJQF","17NC","1.0","2021"
"FL56","KMLB","1.0","2021"
"LFST","LFGY","2.0","2021"
"EGBR","EGCV","1.0","2021"
"KVGT","NV42","2.0","2021"
"KPWA","KDTS","1.0","2021"
"YMES","YWSL","6.0","2021"
"KLNC","TX21","1.0","2021"
"KPGD","MI26","1.0","2021"
"KRDU","FL95","2.0","2021"
"KMWC","33LL","1.0","2021"
"KO27","9CL0","1.0","2021"
"63CL","KEDU","1.0","2021"
"PN14","K6G1","1.0","2021"
"KSDL","KBDN","2.0","2021"
"PANC","0AR2","1.0","2021"
"KAXH","9XS1","1.0","2021"
"KGSO","2NC1","1.0","2021"
"KPBI","KOSU","1.0","2021"
"YBMC","YHBA","4.0","2021"
"KHGR","KOKV","3.0","2021"
"KSRQ","KRNP","1.0","2021"
"KPVC","CT20","1.0","2021"
"61WA","KRNO","1.0","2021"
"KHSV","NC30","1.0","2021"
"KSGR","KLAF","1.0","2021"
"KHWO","KGNV","1.0","2021"
"KBNA","KMHT","1.0","2021"
"LJLJ","LOWW","3.0","2021"
"KFIG","KBFD","1.0","2021"
"UKKK","EPKK","2.0","2021"
"KGSO","KABE","1.0","2021"
"KPOC","KPSP","1.0","2021"
"6GA8","KPDK","1.0","2021"
"KGRB","KGRR","1.0","2021"
"53OK","KGPM","1.0","2021"
"KHRJ","9NR7","1.0","2021"
"UUDD","OTHH","3.0","2021"
"EGTK","EGJB","1.0","2021"
"KX39","KGNV","1.0","2021"
"KEZF","7MD8","1.0","2021"
"KIAD","KSHD","2.0","2021"
"KGEU","KFFZ","1.0","2021"
"EGBB","LOWS","1.0","2021"
"KRSW","FA35","1.0","2021"
"KDFW","KCHA","3.0","2021"
"YPAD","YBAF","1.0","2021"
"KSCK","KRFD","4.0","2021"
"KBCT","FL77","1.0","2021"
"FD74","4FL3","1.0","2021"
"KSTC","47MN","1.0","2021"
"ESDF","ESGH","1.0","2021"
"GA72","KPDK","1.0","2021"
"KRBD","24TX","1.0","2021"
"KFFT","KJVY","1.0","2021"
"SSBL","SSBG","1.0","2021"
"K35D","KOEB","1.0","2021"
"KCEU","KSVH","1.0","2021"
"KPNS","AL34","1.0","2021"
"KGNV","KBCT","3.0","2021"
"CYRQ","CNV9","1.0","2021"
"EGGW","OMDB","1.0","2021"
"CA70","KVNY","1.0","2021"
"EGDD","EGSV","1.0","2021"
"16MI","KBNA","1.0","2021"
"YLIS","YCAS","1.0","2021"
"K1B9","KSFM","1.0","2021"
"KAVL","33NR","2.0","2021"
"LSZM","LSZB","1.0","2021"
"EPWA","LYBE","1.0","2021"
"KGYY","KCPS","1.0","2021"
"KJYO","K29D","1.0","2021"
"KEWR","KSTL","11.0","2021"
"KLHZ","KLHZ","20.0","2021"
"KSTE","KMKE","1.0","2021"
"KTYS","9IL6","1.0","2021"
"67PN","5PA3","1.0","2021"
"KSBD","KPSP","1.0","2021"
"4OI9","KROC","1.0","2021"
"CYXE","CHM2","1.0","2021"
"KBTF","KEDJ","1.0","2021"
"6AL6","KBFM","1.0","2021"
"CYLS","CME2","2.0","2021"
"LIPE","LICP","1.0","2021"
"K10C","KMSN","1.0","2021"
"67KY","FL95","1.0","2021"
"KSNL","KHSD","1.0","2021"
"KSDF","K20A","1.0","2021"
"8PA8","KILN","1.0","2021"
"KCLT","85FA","4.0","2021"
"LTBA","RKSI","2.0","2021"
"KHND","KCCR","2.0","2021"
"LIPO","LIPN","1.0","2021"
"09PA","KLXT","1.0","2021"
"NC15","3AL5","1.0","2021"
"2FD8","16FD","1.0","2021"
"LEMH","EDAZ","1.0","2021"
"KLNS","K0G7","2.0","2021"
"EDCJ","EDCJ","1.0","2021"
"KTEB","KFTW","1.0","2021"
"KTYS","FD38","1.0","2021"
"KVJI","KAPF","1.0","2021"
"24OI","3OH0","1.0","2021"
"KE63","AZ64","1.0","2021"
"AK92","PAMR","1.0","2021"
"KHPN","PA88","1.0","2021"
"KRHV","08CL","1.0","2021"
"KCCR","KVGT","1.0","2021"
"ESMS","EETN","4.0","2021"
"KMCO","33NY","1.0","2021"
"KUAO","WA67","2.0","2021"
"KBWI","2VG7","1.0","2021"
"KGYY","KSTP","1.0","2021"
"ESSN","EFMA","1.0","2021"
"KX04","FL47","1.0","2021"
"KSTS","KTCY","1.0","2021"
"KGRR","KVNC","1.0","2021"
"KX60","KX60","1.0","2021"
"KGKY","KCPT","1.0","2021"
"77OH","FD35","1.0","2021"
"37WI","37WI","1.0","2021"
"LEBL","EBCI","1.0","2021"
"EIDW","LPFR","2.0","2021"
"KFMH","MA44","3.0","2021"
"1IN5","KORD","2.0","2021"
"EGVN","EDDV","1.0","2021"
"KMQJ","KFCM","1.0","2021"
"PAEN","PAWD","1.0","2021"
"IN60","KLAF","2.0","2021"
"KBOW","KBWI","1.0","2021"
"85NC","KCLT","1.0","2021"
"18ME","KLWM","1.0","2021"
"SC24","SC34","1.0","2021"
"1TX4","1XS4","1.0","2021"
"KAPF","FL74","1.0","2021"
"KSNA","KTRK","3.0","2021"
"KGED","FD08","1.0","2021"
"WI77","KJZP","1.0","2021"
"96WA","KBFI","2.0","2021"
"KPWT","80WA","1.0","2021"
"KMWC","KUES","3.0","2021"
"LKVO","LKBE","1.0","2021"
"KSTL","4VA8","1.0","2021"
"19WA","WA63","1.0","2021"
"KHQZ","TX64","2.0","2021"
"KBUM","0MO0","1.0","2021"
"EDGE","EDBJ","1.0","2021"
"KSGF","KMKC","2.0","2021"
"LSPV","LSMD","1.0","2021"
"EGHJ","EGTB","2.0","2021"
"LFHC","LFFW","2.0","2021"
"OPMT","OBBI","1.0","2021"
"KHRJ","KIGX","3.0","2021"
"KSJC","MT54","1.0","2021"
"EPRZ","UKKK","1.0","2021"
"FA60","KMKY","1.0","2021"
"KJAN","KMMS","1.0","2021"
"KFIT","72ME","1.0","2021"
"09CL","KIZA","1.0","2021"
"KJWN","K8A1","1.0","2021"
"ENJB","ENRY","1.0","2021"
"KW32","KLUK","1.0","2021"
"ID44","KMCC","1.0","2021"
"KCLW","KFMY","1.0","2021"
"66NC","KOAJ","2.0","2021"
"KFCH","KMYF","1.0","2021"
"KCHA","KNPA","1.0","2021"
"KVCB","CN12","2.0","2021"
"FL95","KSTC","1.0","2021"
"KFQD","KJQF","1.0","2021"
"KHUA","KM54","1.0","2021"
"97FL","FA18","1.0","2021"
"KOPF","XS89","1.0","2021"
"KWVI","CN13","1.0","2021"
"KBUU","35WI","1.0","2021"
"EGTH","EGBT","1.0","2021"
"KRCK","KBMQ","1.0","2021"
"EGNT","LFPG","1.0","2021"
"KFXE","31FL","1.0","2021"
"KM33","KFTW","1.0","2021"
"KC29","K82C","1.0","2021"
"KMNV","K2A1","1.0","2021"
"KBLV","KIWA","1.0","2021"
"K61B","K0L9","1.0","2021"
"KSGF","13NC","1.0","2021"
"KAVP","KCZG","1.0","2021"
"YMAY","YWOL","1.0","2021"
"KFWN","KFRG","1.0","2021"
"KGON","CT52","1.0","2021"
"EGTA","EGKA","1.0","2021"
"KCLT","16PA","1.0","2021"
"EDOE","EDDE","1.0","2021"
"KPBI","MYBS","1.0","2021"
"KPNS","KHKS","1.0","2021"
"IN25","KFKR","1.0","2021"
"KSDL","KBLI","1.0","2021"
"KGRR","KLOT","1.0","2021"
"KSGF","1MU0","2.0","2021"
"KLUK","KGSH","1.0","2021"
"KIAD","WV65","1.0","2021"
"KTEB","KPNS","1.0","2021"
"KDVN","IA02","1.0","2021"
"FAGM","EGCN","1.0","2021"
"KSUS","KGYY","1.0","2021"
"KB19","K7B2","1.0","2021"
"KANP","DE17","1.0","2021"
"KAXV","OI34","1.0","2021"
"KEEN","K3B0","1.0","2021"
"54II","KATL","1.0","2021"
"79FD","KPHX","1.0","2021"
"LOWW","LOKW","1.0","2021"
"KCLW","KRDU","1.0","2021"
"KRQO","1OL2","1.0","2021"
"KMQY","KI68","1.0","2021"
"EGBO","EGXG","1.0","2021"
"KDCU","KDTS","1.0","2021"
"MO14","KM89","1.0","2021"
"KORL","7NC5","1.0","2021"
"2MT2","2MT2","1.0","2021"
"KPSM","KFRG","1.0","2021"
"LIRA","UKLL","1.0","2021"
"OL05","KS21","1.0","2021"
"75OK","KOKC","4.0","2021"
"WSSS","VVTS","21.0","2021"
"KIND","KRDU","8.0","2021"
"EBLG","LIMC","6.0","2021"
"KTUS","KSEA","21.0","2021"
"KSFO","KCCR","3.0","2021"
"KJFK","KPSP","4.0","2021"
"ENBO","ENGM","28.0","2021"
"KATL","KIAD","64.0","2021"
"NH61","KBST","1.0","2021"
"KLAS","KPDK","1.0","2021"
"KMCO","KDAL","44.0","2021"
"EDDF","KDEN","6.0","2021"
"KSDF","KMIA","31.0","2021"
"KMKC","OA16","1.0","2021"
"KORD","KSEA","73.0","2021"
"KDCA","KLGA","56.0","2021"
"KSFO","KLAS","87.0","2021"
"KDMW","KTHV","2.0","2021"
"KWDR","K19A","4.0","2021"
"KBRD","KSFO","1.0","2021"
"KMTN","KBWI","8.0","2021"
"KCPS","CYYC","1.0","2021"
"KEWR","KSRQ","16.0","2021"
"EGLL","LGAV","8.0","2021"
"LKTB","EDDP","4.0","2021"
"KOMA","KORD","40.0","2021"
"SBSJ","SDTB","1.0","2021"
"EGOE","EGOE","14.0","2021"
"KORD","KSLC","39.0","2021"
"KOKC","KTEB","1.0","2021"
"KATL","KTPA","16.0","2021"
"EDDF","LIMF","6.0","2021"
"EDDS","EHAM","5.0","2021"
"KROC","6NJ9","1.0","2021"
"EDDL","LHBP","4.0","2021"
"LEPA","LEBL","62.0","2021"
"EDDP","EGGW","12.0","2021"
"KTUL","KDFW","42.0","2021"
"KSTL","44IS","9.0","2021"
"RCQC","RCLG","58.0","2021"
"FL16","KGIF","4.0","2021"
"KIAD","KT67","4.0","2021"
"KLGB","KWHP","6.0","2021"
"KFFZ","10AZ","4.0","2021"
"SN59","83MU","1.0","2021"
"KBUR","KFAT","5.0","2021"
"KABQ","K0E8","2.0","2021"
"LFMA","LFMA","13.0","2021"
"KRDU","66NC","3.0","2021"
"8AK6","PANC","5.0","2021"
"LKCS","LKCS","2.0","2021"
"KSRQ","3AR7","1.0","2021"
"K1O2","KSCK","1.0","2021"
"AZ86","KPRC","2.0","2021"
"KSAN","KMSP","30.0","2021"
"KO60","K1O2","1.0","2021"
"KORL","KBCT","1.0","2021"
"KBMQ","KSAT","1.0","2021"
"KANE","KANE","29.0","2021"
"4NK5","NY19","1.0","2021"
"K1Q4","K1Q4","11.0","2021"
"KTTN","KRDU","2.0","2021"
"FA30","KVDF","1.0","2021"
"KAUS","KDTW","21.0","2021"
"EGPF","EGGD","3.0","2021"
"RCTP","KSFO","20.0","2021"
"EHTE","EHGG","4.0","2021"
"KMMS","KM16","1.0","2021"
"KN87","KN87","46.0","2021"
"KIWA","KDEN","1.0","2021"
"ENGM","ENEG","1.0","2021"
"KCOE","1ID3","3.0","2021"
"KAVX","KMYF","13.0","2021"
"LPPR","LPMA","16.0","2021"
"KSEE","KCMA","5.0","2021"
"XS75","KSAN","1.0","2021"
"YBAF","YCAB","2.0","2021"
"EGQL","EGPG","1.0","2021"
"KBOI","ID92","2.0","2021"
"KMDQ","00AL","1.0","2021"
"EDRG","EDRG","3.0","2021"
"KPDK","AL60","1.0","2021"
"KGED","KCDW","2.0","2021"
"EVRA","UUEE","12.0","2021"
"KW45","KEWB","1.0","2021"
"KBXK","KE77","1.0","2021"
"KBWI","KSEA","14.0","2021"
"UUDD","UAAA","2.0","2021"
"IL64","KSPI","2.0","2021"
"KHWD","KSJC","3.0","2021"
"LIEA","LIEA","5.0","2021"
"TX09","KAUS","2.0","2021"
"KILG","KAGC","1.0","2021"
"KRZL","II65","1.0","2021"
"KPNM","5MN4","1.0","2021"
"WMKK","OTHH","14.0","2021"
"KRKP","KAUS","2.0","2021"
"KTEB","KPBI","4.0","2021"
"KGNV","FL03","4.0","2021"
"KRDU","CT52","1.0","2021"
"ENBR","ENTC","16.0","2021"
"KTUL","TS53","3.0","2021"
"KMIA","MPTO","17.0","2021"
"KOPF","FL60","1.0","2021"
"8TA5","KTKI","1.0","2021"
"KFMY","FL73","1.0","2021"
"WA63","KVUO","1.0","2021"
"VT48","KDTW","8.0","2021"
"TA55","TA55","1.0","2021"
"KGKY","KM36","1.0","2021"
"KESN","7MD1","2.0","2021"
"EDDM","OMDB","6.0","2021"
"KONT","KSFO","20.0","2021"
"4FL3","33FA","1.0","2021"
"LTBA","ESSA","3.0","2021"
"KSEA","KILN","7.0","2021"
"17TE","KSAT","4.0","2021"
"KMDW","II35","1.0","2021"
"KOMA","CYYC","1.0","2021"
"KEWR","ME91","8.0","2021"
"KMTN","KPHL","2.0","2021"
"LSZT","LSZV","1.0","2021"
"KVGT","00AZ","1.0","2021"
"WSSS","NZAA","2.0","2021"
"KCMH","IN58","1.0","2021"
"KBWI","79OI","1.0","2021"
"78OH","KBKL","1.0","2021"
"TX40","8TS1","1.0","2021"
"KPSP","KOAK","20.0","2021"
"KBTP","KMTN","1.0","2021"
"KSBA","KRAL","2.0","2021"
"K61B","KLAS","10.0","2021"
"LKHS","LKRY","1.0","2021"
"KCPU","KO27","2.0","2021"
"KMKC","1KS3","1.0","2021"
"KIND","KTUL","3.0","2021"
"KDFW","RJTT","4.0","2021"
"KPNE","KSBN","1.0","2021"
"KEDU","71CL","1.0","2021"
"KSAF","KAFW","1.0","2021"
"35OR","KBDN","12.0","2021"
"KYIP","KMQY","1.0","2021"
"9CO6","KAPA","4.0","2021"
"VT25","KHPN","4.0","2021"
"EDRI","EDGM","2.0","2021"
"KENW","KVVS","1.0","2021"
"EKVD","EKHV","1.0","2021"
"KHAI","KELZ","1.0","2021"
"KGNV","7FL6","2.0","2021"
"K2W5","K2W5","8.0","2021"
"KCMH","KSRQ","3.0","2021"
"KCOS","16TE","1.0","2021"
"KSEE","KABQ","2.0","2021"
"KLAX","KBLI","3.0","2021"
"KORD","60CO","3.0","2021"
"LKLT","LKLT","2.0","2021"
"KANE","K14Y","4.0","2021"
"KAVQ","AZ40","1.0","2021"
"KSUS","KJVY","2.0","2021"
"FL95","KGNV","2.0","2021"
"9CL2","KPAO","3.0","2021"
"56OI","KDET","1.0","2021"
"KSHD","KW45","1.0","2021"
"TN62","KDFW","1.0","2021"
"VABB","EHAM","3.0","2021"
"3AK2","4AK6","1.0","2021"
"KAPC","KMHR","4.0","2021"
"K3O3","KOKC","1.0","2021"
"KAGC","KOKV","1.0","2021"
"KHYI","02II","1.0","2021"
"KPHX","KPWA","1.0","2021"
"LTBA","LTFE","4.0","2021"
"KAVX","KRAL","1.0","2021"
"FD08","KFXE","8.0","2021"
"KPHL","KPDK","4.0","2021"
"KI68","KI68","3.0","2021"
"KRBD","KDKX","1.0","2021"
"LPPT","LFOB","2.0","2021"
"KOPF","MYGF","1.0","2021"
"KMMU","66NC","1.0","2021"
"MMUN","MMPB","4.0","2021"
"KATL","KBTL","1.0","2021"
"KBOS","MA55","19.0","2021"
"KBOI","KRNO","7.0","2021"
"EDMJ","EDME","1.0","2021"
"KPVF","KREI","1.0","2021"
"KU42","KPVU","15.0","2021"
"KORD","KY51","3.0","2021"
"RJAA","TS53","4.0","2021"
"NC71","KRDU","1.0","2021"
"KGXY","25CO","1.0","2021"
"EGAA","EGPG","3.0","2021"
"KRWI","17NC","1.0","2021"
"LSMP","LFPN","1.0","2021"
"PA84","KCVB","1.0","2021"
"FL35","KACY","3.0","2021"
"KYIP","MI18","1.0","2021"
"LIRA","LPPT","2.0","2021"
"EBLG","UUWW","2.0","2021"
"UUEE","KLAX","2.0","2021"
"KPAE","KPWT","4.0","2021"
"KCZL","KMKJ","1.0","2021"
"FL54","K42J","1.0","2021"
"KLVK","0CN2","1.0","2021"
"KTTN","KPWM","1.0","2021"
"KX60","79FD","2.0","2021"
"KPDK","KTMB","2.0","2021"
"KVNY","KBOS","2.0","2021"
"KMTN","KFME","1.0","2021"
"K9A1","KEGI","1.0","2021"
"KFBY","KLNK","2.0","2021"
"FL47","FL47","6.0","2021"
"KPWK","8KT8","1.0","2021"
"KSEF","57FA","1.0","2021"
"KSTP","KBED","2.0","2021"
"EDFH","KLCK","1.0","2021"
"KORH","KPSF","1.0","2021"
"KSRQ","KJNX","1.0","2021"
"K33N","DE14","2.0","2021"
"KNWL","KNQI","3.0","2021"
"KNTD","KNYL","1.0","2021"
"MGGT","KORD","1.0","2021"
"2PA0","55PA","2.0","2021"
"KPBI","KBNA","8.0","2021"
"KDLZ","KMMU","1.0","2021"
"K44N","K4B8","2.0","2021"
"KSDM","KSTS","2.0","2021"
"40XS","9TX4","1.0","2021"
"OR47","KIWA","1.0","2021"
"KISM","KSTC","1.0","2021"
"WS78","KSTE","1.0","2021"
"KDTW","KOFP","3.0","2021"
"KBFI","KNRA","2.0","2021"
"KFWQ","PA47","1.0","2021"
"KCOE","ID94","1.0","2021"
"KRZT","KPTK","1.0","2021"
"65CO","7CO5","5.0","2021"
"KOZW","II91","1.0","2021"
"KLWM","KASH","2.0","2021"
"K0W3","KANP","1.0","2021"
"KMIE","34IN","1.0","2021"
"LOWS","LGAV","1.0","2021"
"AZ86","KGYR","1.0","2021"
"KBWI","KAPF","2.0","2021"
"EDTX","EDFE","1.0","2021"
"KDPA","4GE1","1.0","2021"
"LIDP","LIPM","1.0","2021"
"KPNC","KAPA","1.0","2021"
"XS86","KSAT","1.0","2021"
"2CD3","KAFF","2.0","2021"
"KCOE","KSDL","2.0","2021"
"K54J","9TN4","1.0","2021"
"KDTO","KF30","1.0","2021"
"KSWF","KMCF","1.0","2021"
"KPNE","KHZL","1.0","2021"
"KEQY","01FA","1.0","2021"
"KDED","KX51","1.0","2021"
"KAVL","KFRG","1.0","2021"
"KCDW","2NK9","1.0","2021"
"KMOR","KCSV","1.0","2021"
"KRVS","OL23","2.0","2021"
"KBDN","KS21","6.0","2021"
"KFRG","TJSJ","4.0","2021"
"KMLB","4FL3","25.0","2021"
"KYIP","KLCK","1.0","2021"
"LCLK","UKBB","2.0","2021"
"EGSR","EGST","1.0","2021"
"6FD6","KLEE","2.0","2021"
"K9F9","KFTW","2.0","2021"
"KOCF","KTIX","1.0","2021"
"EDDS","UKBB","1.0","2021"
"KMIT","KSNA","2.0","2021"
"LIPZ","LIRP","1.0","2021"
"LOWS","LOLS","1.0","2021"
"99XS","KFTW","1.0","2021"
"KPBI","K8G6","1.0","2021"
"KBWI","51PA","1.0","2021"
"EDLM","EDKB","1.0","2021"
"KAPA","KSKF","1.0","2021"
"KLSV","71OK","1.0","2021"
"KSRQ","KSWF","1.0","2021"
"KBFI","UMMS","1.0","2021"
"EDFZ","EDFZ","6.0","2021"
"9MO9","86NE","1.0","2021"
"DE04","MD48","1.0","2021"
"KEDC","KRBD","2.0","2021"
"KLCK","KADS","1.0","2021"
"KFCM","KAPF","5.0","2021"
"KLVK","K3O1","1.0","2021"
"LTAC","LROP","1.0","2021"
"ESSB","LFLP","1.0","2021"
"4NJ8","K47N","1.0","2021"
"KPOC","46CN","1.0","2021"
"LEBL","UKLL","1.0","2021"
"KCLW","GA00","1.0","2021"
"KPBI","KGYY","1.0","2021"
"EGTO","EGSG","1.0","2021"
"OG52","KONP","1.0","2021"
"KSBD","52CL","1.0","2021"
"KJYO","KLNS","5.0","2021"
"K5B2","K5B2","6.0","2021"
"TJSJ","KLNA","1.0","2021"
"EGSU","EGNH","1.0","2021"
"YKTN","YMEN","3.0","2021"
"KPVF","KPVF","8.0","2021"
"TX09","4XS8","1.0","2021"
"CYMX","CYTF","1.0","2021"
"EDMA","EDDB","1.0","2021"
"WMKK","LEMD","1.0","2021"
"KBFM","KDTS","1.0","2021"
"KESN","VA41","1.0","2021"
"KPDX","CA59","1.0","2021"
"KGOK","KOUN","2.0","2021"
"KOAK","KFTW","1.0","2021"
"LPCS","EDTO","1.0","2021"
"NC40","68NC","1.0","2021"
"LSGR","LSGB","1.0","2021"
"RPLC","RPLS","2.0","2021"
"KAPA","KUGN","1.0","2021"
"KPNE","KHTO","2.0","2021"
"EGKB","EGSH","1.0","2021"
"LSGG","EGKB","1.0","2021"
"ELLX","EBCI","1.0","2021"
"KHFF","NR02","1.0","2021"
"EDDC","EDDN","1.0","2021"
"LSZC","EDRN","1.0","2021"
"KADS","5OI0","1.0","2021"
"KBDL","KTPF","1.0","2021"
"ID92","KMAN","1.0","2021"
"KHND","KOPF","1.0","2021"
"SN57","00KS","1.0","2021"
"KMCI","KPNS","1.0","2021"
"KJKA","K9A4","1.0","2021"
"KORH","MA52","1.0","2021"
"KCCR","64CN","1.0","2021"
"KSCH","KAPF","1.0","2021"
"KMIT","CA92","1.0","2021"
"EGJB","EGSS","1.0","2021"
"EIDW","EGJB","2.0","2021"
"KBTA","KMLE","1.0","2021"
"KLUK","KCCR","1.0","2021"
"KT31","K52F","1.0","2021"
"KPIE","KHPN","2.0","2021"
"LOWS","LOAN","1.0","2021"
"FL74","XA52","1.0","2021"
"63OR","OR27","1.0","2021"
"PA65","PA65","1.0","2021"
"KMLE","78NE","1.0","2021"
"KJQF","SC10","1.0","2021"
"VA50","KNEL","1.0","2021"
"KAFW","KRCM","2.0","2021"
"EDRZ","EDLN","1.0","2021"
"KPHL","DE49","1.0","2021"
"FD74","33FA","1.0","2021"
"KMGJ","9NK4","1.0","2021"
"VGZR","VGJR","1.0","2021"
"KMDW","35MI","1.0","2021"
"KHSV","91OI","1.0","2021"
"67CL","KTCY","1.0","2021"
"KFBG","NC69","1.0","2021"
"KOQN","KLDJ","1.0","2021"
"LFMN","LIEA","1.0","2021"
"KSUS","KRVS","1.0","2021"
"KJQF","KSOP","1.0","2021"
"78ME","KORD","3.0","2021"
"KPGD","KCLW","1.0","2021"
"CZBM","CSJ5","1.0","2021"
"K7M3","K5M8","1.0","2021"
"KDTS","KDCU","1.0","2021"
"KSAT","KAVQ","1.0","2021"
"K22I","KI43","1.0","2021"
"KJQF","KMKC","1.0","2021"
"KRSW","KTMB","1.0","2021"
"WT04","KBOI","1.0","2021"
"OR02","KS33","1.0","2021"
"KFRG","KSCH","1.0","2021"
"KSDL","9CL2","1.0","2021"
"ETNH","EDHN","1.0","2021"
"K71N","5PA3","1.0","2021"
"21FA","KGNV","1.0","2021"
"KCPU","KOKB","1.0","2021"
"MO37","KOJC","1.0","2021"
"KZPH","KWDR","1.0","2021"
"KCRQ","KVCB","1.0","2021"
"KSMO","KF70","1.0","2021"
"KTKI","4TX8","1.0","2021"
"KLAL","K1A5","1.0","2021"
"KLAF","KSPI","1.0","2021"
"KHKS","KOMA","1.0","2021"
"KSOP","KLNK","1.0","2021"
"KATL","KFKR","1.0","2021"
"KFIG","KPSB","1.0","2021"
"CYYJ","CAT4","1.0","2021"
"KLGA","KD39","1.0","2021"
"KAVL","29GA","1.0","2021"
"K5C1","8XS0","1.0","2021"
"KSEE","0CL3","1.0","2021"
"K3T5","84TE","1.0","2021"
"6FD7","KOPF","3.0","2021"
"36MI","KADG","1.0","2021"
"EKVH","EKHS","1.0","2021"
"KPDK","1GA2","1.0","2021"
"9NC7","NC21","2.0","2021"
"KMTN","KMGW","1.0","2021"
"FD94","FD35","1.0","2021"
"KSAT","TE97","1.0","2021"
"KSBN","KPGD","1.0","2021"
"KAXH","02XS","1.0","2021"
"2MO0","KIXD","1.0","2021"
"KTUS","KLWM","1.0","2021"
"KHOT","K4M2","1.0","2021"
"CYYZ","LGAV","1.0","2021"
"VT48","ME74","1.0","2021"
"KI69","79FD","1.0","2021"
"KFFC","0GA0","1.0","2021"
"2FL0","6GA8","1.0","2021"
"EBAW","EBZR","1.0","2021"
"KAFW","KAPA","1.0","2021"
"K47A","KJZP","2.0","2021"
"CYQG","KRAC","1.0","2021"
"KDLO","KMOD","1.0","2021"
"KRMN","20VA","1.0","2021"
"21NK","KRME","1.0","2021"
"II81","06IN","1.0","2021"
"KM78","KM78","1.0","2021"
"KPWK","KHOT","1.0","2021"
"KMDW","KAND","1.0","2021"
"SKBO","FD37","1.0","2021"
"KOAK","KADS","1.0","2021"
"KTMB","KIAD","1.0","2021"
"EGNG","EGNG","1.0","2021"
"KCNO","KHWD","1.0","2021"
"KJYO","KJQF","1.0","2021"
"KHOU","EDDK","1.0","2021"
"07OR","4WA1","2.0","2021"
"FA18","21FA","3.0","2021"
"EDDK","EGNX","21.0","2021"
"EDDF","EPWA","21.0","2021"
"KORD","KTYS","23.0","2021"
"KVIS","KMAE","5.0","2021"
"KPDX","K6S2","3.0","2021"
"KMDW","KAPF","9.0","2021"
"KTPA","TJSJ","5.0","2021"
"KSTS","KRHV","2.0","2021"
"CYYZ","CYXE","7.0","2021"
"KVIS","KMMV","1.0","2021"
"OTHH","LFPG","25.0","2021"
"KATL","KDEN","102.0","2021"
"KOMN","KOMN","3.0","2021"
"OTHH","OMDB","19.0","2021"
"KDFW","KGOP","13.0","2021"
"KPAE","KPAE","182.0","2021"
"LIPZ","LIRF","13.0","2021"
"LICZ","LSZM","1.0","2021"
"ENZV","ENBR","72.0","2021"
"KALN","K1A0","1.0","2021"
"4GA9","KLZU","1.0","2021"
"YMHB","YMML","18.0","2021"
"KRDU","KBLM","1.0","2021"
"KPNS","KJKA","5.0","2021"
"KDTS","KHOT","1.0","2021"
"KBKF","17CO","1.0","2021"
"KMSP","FD83","7.0","2021"
"GA53","25GA","1.0","2021"
"4NY8","KMMU","2.0","2021"
"LFMV","LHBP","1.0","2021"
"EGBS","EGBD","1.0","2021"
"KAVP","5PA2","4.0","2021"
"KTTA","5NC3","6.0","2021"
"KSLE","KTIW","3.0","2021"
"K47A","KFTY","1.0","2021"
"KSLC","KSLC","68.0","2021"
"KSBY","KBUF","1.0","2021"
"KBWI","KHOU","16.0","2021"
"KLAL","FL16","20.0","2021"
"KASH","KLWM","4.0","2021"
"KPAO","CN29","1.0","2021"
"LFPG","LIRF","28.0","2021"
"KJST","KTEB","1.0","2021"
"KDTW","KITH","4.0","2021"
"UNWW","UUEE","11.0","2021"
"KFCH","KFCH","6.0","2021"
"EPBC","EPBC","38.0","2021"
"KNZY","KNZY","15.0","2021"
"OI68","KBJJ","4.0","2021"
"KE67","KIWA","5.0","2021"
"ENGM","LEAL","2.0","2021"
"RJAA","KORD","39.0","2021"
"KCTJ","KMQJ","1.0","2021"
"LFPL","LFPL","30.0","2021"
"CYKZ","CNP8","1.0","2021"
"EIDW","EGPH","6.0","2021"
"K9D4","KRDG","4.0","2021"
"VA81","KW32","1.0","2021"
"38WA","KBFI","3.0","2021"
"KVPS","KSPG","1.0","2021"
"30TA","30TA","4.0","2021"
"LFKF","LIMP","1.0","2021"
"KOPF","KFRG","18.0","2021"
"KDFW","KLAS","98.0","2021"
"EDTB","RHST","1.0","2021"
"KCVG","KBOS","3.0","2021"
"LIML","LIMC","2.0","2021"
"KFAT","KSAC","6.0","2021"
"EHOW","EHGG","1.0","2021"
"LFPG","EGLL","22.0","2021"
"KATL","XS39","11.0","2021"
"LFBO","LFQQ","5.0","2021"
"KFRG","KCDW","3.0","2021"
"KIAD","KMIA","16.0","2021"
"KSLC","KAPA","13.0","2021"
"LFLC","LFPB","4.0","2021"
"KLAX","CYYZ","4.0","2021"
"CO59","1CO8","1.0","2021"
"KTKI","KJDD","1.0","2021"
